fuel,km_drove,location,model,owner,price,url
Diesel,22191 ,Kolkata,Audi Q3 35 TDI quattro Technology 2018,Third Owner,3139494,https://droom.in/product/audi-q3-35-tdi-quattro-technology-2018-5e54cf9d648a5da407b5c094
Diesel,60000 ,Gurgaon,Toyota Innova 2.5 G 2012,Third Owner,650000,https://droom.in/product/toyota-innova-25-g-2012-5e54cf643280adbb61708750
Petrol,59000 ,Patiala,Maruti Suzuki Alto K10 VXi 2012,First Owner,285000,https://droom.in/product/maruti-suzuki-alto-k10-vxi-2012-5d78b2bae58a5da4079ad5a7
Petrol,86378 ,Delhi,Maruti Suzuki Swift DZire VXi 2009,Third Owner,180000,https://droom.in/product/maruti-suzuki-swift-dzire-vxi-2009-5ddbabff1d81ad4609eb5a03
Petrol,88786 ,Mumbai,Honda Amaze 1.2 S i-VTEC 2013,First Owner,385550,https://droom.in/product/honda-amaze-12-s-i-vtec-2013-5d642457e4714ba9068b45a7
Diesel,69000 ,Ludhiana,Maruti Suzuki Swift VDi 2014,Second Owner,550000,https://droom.in/product/maruti-suzuki-swift-vdi-2014-5d720b632a6e4b7f078b4580
Diesel,110000 ,Hissar,Toyota Fortuner 3.0 MT 4X4 2011,Fourth Owner Or More,1980000,https://droom.in/product/toyota-fortuner-30-mt-4x4-2011-5d49c95454f4ac0d1028edd2
Diesel,45800 ,Jaipur,Toyota Fortuner 2.8 4x2 AT 2017,First Owner,3098000,https://droom.in/product/toyota-fortuner-28-4x2-at-2017-5dd1f6133781adcb078f7dd0
Petrol + Cng,62000 ,Patiala,Hyundai Xcent Base 1.2 CNG 2016,First Owner,405000,https://droom.in/product/hyundai-xcent-base-12-cng-2016-5d725ae2be714b60078b4607
Petrol,29000 ,Hissar,Toyota Etios Liva VX 2016,First Owner,462500,https://droom.in/product/toyota-etios-liva-vx-2016-5d33058302724bb7070972fe
Diesel,88998 ,Mumbai,BMW 3 Series 320d 2012,Second Owner,1445505,https://droom.in/product/bmw-3-series-320d-2012-5d650f6afd855dbb068b4571
Diesel,48000 ,Delhi,BMW 3 Series 320d Luxury Line 2013,Second Owner,1885000,https://droom.in/product/bmw-3-series-320d-luxury-line-2013-5d63cf3bbf6d4b90068b468b
Diesel,48000 ,Jaipur,Renault Duster RxZ 2013,First Owner,555000,https://droom.in/product/renault-duster-rxz-2013-5ddbc3b9a16d4bc4068b45b8
Diesel,57000 ,Hissar,Honda City V MT DIESEL 2014,First Owner,607000,https://droom.in/product/honda-city-v-mt-diesel-2014-5d90f3e6296e4b9e0739b6ef
Diesel,62000 ,Hissar,Maruti Suzuki Ritz ZDI 2014,First Owner,375000,https://droom.in/product/maruti-suzuki-ritz-zdi-2014-5d90f01a41724bed0739b67c
Diesel,74362 ,Hissar,Maruti Suzuki Swift DZire ZDi 2010,First Owner,351000,https://droom.in/product/maruti-suzuki-swift-dzire-zdi-2010-5d669c7226875dbe068b45f0
Petrol,26000 ,Hissar,Hyundai Xcent S 1.2 OPT 2016,First Owner,439000,https://droom.in/product/hyundai-xcent-s-12-opt-2016-5d4efb95cc865dd3068b462a
Diesel,99000 ,Hissar,Toyota Innova 2.5 VX 8 STR BS IV 2010,First Owner,690000,https://droom.in/product/toyota-innova-25-vx-8-str-bs-iv-2010-5d6eabb3446e4bac068b463a
Diesel,99000 ,Hissar,Toyota Innova 2.5 VX 8 STR BS IV 2010,First Owner,690000,https://droom.in/product/toyota-innova-25-vx-8-str-bs-iv-2010-5d6eaab79af4acc3068b4597
Diesel,98000 ,Hissar,Toyota Innova 2.5 VX 8 STR BS IV 2010,First Owner,690000,https://droom.in/product/toyota-innova-25-vx-8-str-bs-iv-2010-5d6eaa53086e4b50175f14fa
Diesel,42000 ,Hissar,Honda Amaze 1.5 E i-DTEC 2015,First Owner,398000,https://droom.in/product/honda-amaze-15-e-i-dtec-2015-5d8a54972d80ad890d3e456e
Diesel,32698 ,Hyderabad,Toyota Innova Crysta 2.4 ZX 7 STR 2019,First Owner,2205665,https://droom.in/product/toyota-innova-crysta-24-zx-7-str-2019-5d66587b086e4b2932b80efe
Diesel,65000 ,Delhi,Toyota Etios GD 2016,Second Owner,550000,https://droom.in/product/toyota-etios-gd-2016-5e39819df380ad040b8b458a
Petrol,15000 ,Gurgaon,Maruti Suzuki Ertiga VXi 2016,First Owner,640000,https://droom.in/product/maruti-suzuki-ertiga-vxi-2016-5e3980c0828a5dae068b459f
Petrol,68575 ,Hyderabad,Maruti Suzuki Swift Dzire VXI 1.2 BS IV 2008,Second Owner,500000,https://droom.in/product/maruti-suzuki-swift-dzire-vxi-12-bs-iv-2008-5e561dc5806d4bb8068b45b7
Diesel,52000 ,Thane,Hyundai Creta 1.4 E+ Diesel 2018,First Owner,1071000,https://droom.in/product/hyundai-creta-14-e-diesel-2018-5e454b1917f4acae068b4576
Diesel,52000 ,Thane,Skoda Octavia Elegance 2.0 TDI AT 2015,First Owner,1570000,https://droom.in/product/skoda-octavia-elegance-20-tdi-at-2015-5e4542abb880adbc068b4583
Diesel,56000 ,Patiala,Maruti Suzuki Ertiga VDi 2016,First Owner,603000,https://droom.in/product/maruti-suzuki-ertiga-vdi-2016-5e443dd1d3f3ac88068b45a8
Diesel,65000 ,Thane,Toyota Innova 2.5 V 7 STR 2013,First Owner,927900,https://droom.in/product/toyota-innova-25-v-7-str-2013-5e443ce346865d5d07333f88
Diesel,94854 ,Jaipur,Maruti Suzuki Ertiga VDi 2013,Second Owner,450000,https://droom.in/product/maruti-suzuki-ertiga-vdi-2013-5e41550afc80ada2068b4569
Petrol,35645 ,Delhi,Hyundai Santro GLS I EURO I 2010,First Owner,149000,https://droom.in/product/hyundai-santro-gls-i-euro-i-2010-5e427334858a5da6068b4576
Petrol,13454 ,Delhi,Hyundai Xcent 1.2 SX 2017,First Owner,516000,https://droom.in/product/hyundai-xcent-12-sx-2017-5e42709c7480ad7b068b4579
Diesel,85000 ,Delhi,Maruti Suzuki Swift VDi 2014,First Owner,600000,https://droom.in/product/maruti-suzuki-swift-vdi-2014-5e412ec255f4ac41108b45ca
Petrol,105000 ,Delhi,Hyundai Creta 1.6 S 2015,First Owner,800000,https://droom.in/product/hyundai-creta-16-s-2015-5e412df9c36d4b640a7d41e2
Diesel,75000 ,Delhi,Maruti Suzuki Swift VDi 2016,First Owner,800000,https://droom.in/product/maruti-suzuki-swift-vdi-2016-5e412d2a7580ad770be2d7c4
Petrol,45876 ,Delhi,Toyota Corolla H7 2006,First Owner,240000,https://droom.in/product/toyota-corolla-h7-2006-5e41653d7580ad760fe2d7cb
Petrol,43580 ,Delhi,Chevrolet Spark LT 1.0 2008,First Owner,101000,https://droom.in/product/chevrolet-spark-lt-10-2008-5e4161dd246e4b7f093098c7
Diesel,55000 ,Delhi,Ford EcoSport TITANIUM 1.5 TDCI 2014,First Owner,530000,https://droom.in/product/ford-ecosport-titanium-15-tdci-2014-5e4187cd65f4ceb0068b4569
Diesel,52700 ,Delhi,Jaguar XF 2.2 Diesel Luxury 2011,Second Owner,1750000,https://droom.in/product/jaguar-xf-22-diesel-luxury-2011-5d7393b536f4ac230a5e3264
Diesel,41000 ,Hissar,Audi Q3 2.0 TDI QUATTRO 2013,First Owner,1624000,https://droom.in/product/audi-q3-20-tdi-quattro-2013-5e5f63c3cef3aca40882d95b
Diesel,41000 ,Hissar,Toyota Innova Crysta 2.8 Touring Sport AT 2019,First Owner,2408000,https://droom.in/product/toyota-innova-crysta-28-touring-sport-at-2019-5e5f5a04cef3acf50782d949
Diesel,70000 ,Ghaziabad,Renault Duster 85 PS RXE 2015,First Owner,520000,https://droom.in/product/renault-duster-85-ps-rxe-2015-5e5fec9c658a5d3f0cbdea2a
Diesel,99000 ,Dirba,Toyota Innova 2.5 VX 8 STR BS IV 2010,Fourth Owner Or More,750000,https://droom.in/product/toyota-innova-25-vx-8-str-bs-iv-2010-5d620f15ddf4acc20941a641
Diesel,95000 ,Fatehabad,Toyota Etios GD SP 2015,Third Owner,650000,https://droom.in/product/toyota-etios-gd-sp-2015-5d5aad72086e4bab49b03252
Petrol,54000 ,Hissar,Maruti Suzuki Swift DZire ZXi 2012,First Owner,353000,https://droom.in/product/maruti-suzuki-swift-dzire-zxi-2012-5dc2f5b4296e4b8d068b456b
Diesel,117000 ,Fatehabad,Maruti Suzuki Swift Dzire VDi BS-IV 2014,First Owner,530000,https://droom.in/product/maruti-suzuki-swift-dzire-vdi-bs-iv-2014-5d7e289a9bf4ace20d3ad274
Diesel,97000 ,Fatehabad,Maruti Suzuki Swift DZire ZDi 2014,First Owner,590000,https://droom.in/product/maruti-suzuki-swift-dzire-zdi-2014-5d7e28014a724bfc098417d9
Diesel,87000 ,Jaipur,Tata Indica Vista Aura 1.3 ABS Quadrajet 2011,First Owner,250000,https://droom.in/product/tata-indica-vista-aura-13-abs-quadrajet-2011-5d4546d01881add7071c7f55
Diesel,93000 ,Fatehabad,Toyota Corolla Altis G DIESEL 2014,Third Owner,950000,https://droom.in/product/toyota-corolla-altis-g-diesel-2014-5d45454cbd714bb7068b4570
Diesel,69000 ,Jaipur,Tata Indica eV2 DLS 2014,First Owner,240000,https://droom.in/product/tata-indica-ev2-dls-2014-5d454459bd714bbc068b4568
Diesel,38000 ,Delhi,Toyota Innova 2.5 G 8 STR BS IV 2008,First Owner,390000,https://droom.in/product/toyota-innova-25-g-8-str-bs-iv-2008-5d5b52199280ade007ad2cf1
Petrol,34000 ,Mumbai,Maruti Suzuki Ciaz VXi+ AT 2015,First Owner,780900,https://droom.in/product/maruti-suzuki-ciaz-vxi-at-2015-5dd10116418a5d090823d04d
Diesel,36000 ,Patiala,Toyota Innova 2.5 ZX 7 STR BS IV 2014,First Owner,1033000,https://droom.in/product/toyota-innova-25-zx-7-str-bs-iv-2014-5dd1003297f4acd808f10fa8
Diesel,98000 ,Fatehabad,Toyota Etios GD SP 2015,Fourth Owner Or More,630000,https://droom.in/product/toyota-etios-gd-sp-2015-5d5aac11086e4b055ab0318e
Diesel,98000 ,Dirba,Honda City V MT DIESEL 2014,Fourth Owner Or More,420000,https://droom.in/product/honda-city-v-mt-diesel-2014-5d4d6c83466e4ba2068b4567
Petrol,98000 ,Dirba,Honda City 1.5 V MT 2014,Third Owner,480000,https://droom.in/product/honda-city-15-v-mt-2014-5d4d6b47446e4bc2078fd313
Diesel,97000 ,Hissar,Toyota Innova 2.5 ZX 7 STR BS III 2011,First Owner,819000,https://droom.in/product/toyota-innova-25-zx-7-str-bs-iii-2011-5d74953d086e4b5219490b36
Diesel,97000 ,Hissar,Toyota Innova 2.5 ZX 7 STR BS III 2011,First Owner,815000,https://droom.in/product/toyota-innova-25-zx-7-str-bs-iii-2011-5d7494cf5280ad9a0776df5f
Petrol,135000 ,Jaipur,Maruti Suzuki Wagon R VXi 2010,Third Owner,175000,https://droom.in/product/maruti-suzuki-wagon-r-vxi-2010-5d3fa772286e4bca0ad96707
Petrol,75000 ,Hissar,Maruti Suzuki Wagon R ZXi 2016,First Owner,356000,https://droom.in/product/maruti-suzuki-wagon-r-zxi-2016-5d4e97f4ca8a5dab068b458f
Petrol,87000 ,Jaipur,Chevrolet Spark LT 1.0 2012,First Owner,210000,https://droom.in/product/chevrolet-spark-lt-10-2012-5d45bcee086e4ba05904d2aa
Diesel,19000 ,Hissar,Toyota Innova 2.5 ZX 7 STR BS IV 2014,First Owner,1069000,https://droom.in/product/toyota-innova-25-zx-7-str-bs-iv-2014-5d309bac45865dbc068b4665
Diesel,70000 ,Delhi,Toyota Corolla Altis G DIESEL 2015,Second Owner,1050000,https://droom.in/product/toyota-corolla-altis-g-diesel-2015-5e5a0157f4f3acf008ef2815
Diesel,55000 ,Delhi,Maruti Suzuki Swift DZire ZDi 2015,Second Owner,560000,https://droom.in/product/maruti-suzuki-swift-dzire-zdi-2015-5e59fd0689865d6308b6aad7
Diesel,84510 ,Vadodara,Ford EcoSport TITANIUM 1.5 TDCI OPT 2014,First Owner,532600,https://droom.in/product/ford-ecosport-titanium-15-tdci-opt-2014-5e5a7cf31781adf60744ecf4
Diesel,45000 ,Delhi,Hyundai Creta 1.6 SX Diesel 2016,First Owner,850000,https://droom.in/product/hyundai-creta-16-sx-diesel-2016-5e639037edf3ace5070dc7a2
Diesel,36000 ,Mumbai,BMW X5 xDrive30d Pure Experience (5 Seater) 2018,First Owner,6524500,https://droom.in/product/bmw-x5-xdrive30d-pure-experience-5-seater-2018-5e638728658a5d8113ee9fae
Diesel,36000 ,Mumbai,Hyundai Creta 1.6 SX Diesel 2018,First Owner,1668400,https://droom.in/product/hyundai-creta-16-sx-diesel-2018-5e637df9ff855da508b064bd
Diesel,56000 ,Hissar,Jeep Compass Limited Plus 2.0 Diesel 4x4 2019,First Owner,2225000,https://droom.in/product/jeep-compass-limited-plus-20-diesel-4x4-2019-5e627bde29875ddd078b456c
Diesel,56000 ,Hissar,Mercedes-Benz CLA 200 CDI Sport 2016,First Owner,2500000,https://droom.in/product/mercedes-benz-cla-200-cdi-sport-2016-5e62799a658a5d1b4aa48ae7
Diesel,39558 ,Delhi,Mercedes-Benz GLE 250 d 2019,First Owner,5000000,https://droom.in/product/mercedes-benz-gle-250-d-2019-5e5c977a5380ad9c068b456c
Petrol,28000 ,Delhi,Audi Q5 2.0 TFSI quattro Premium Plus 2010,First Owner,1865000,https://droom.in/product/audi-q5-20-tfsi-quattro-premium-plus-2010-5e61cfb36a6e4ba6068b4574
Diesel,62000 ,Mumbai,Toyota Fortuner 3.0 4x2 MT 2013,First Owner,1482600,https://droom.in/product/toyota-fortuner-30-4x2-mt-2013-5e63752cf3f3ac91068b4626
Diesel,52000 ,Mumbai,Mahindra XUV500 W11 AT 2018,First Owner,1705500,https://droom.in/product/mahindra-xuv500-w11-at-2018-5e6373d3a76e4b9e068b45d7
Diesel,147000 ,Hyderabad,Maruti Suzuki Swift DZire VDi 2009,First Owner,295000,https://droom.in/product/maruti-suzuki-swift-dzire-vdi-2009-5eb40a5284865daa088b4568
Diesel,84000 ,Hyderabad,Maruti Suzuki Swift DZire VDi 2013,First Owner,510000,https://droom.in/product/maruti-suzuki-swift-dzire-vdi-2013-5eb40a1042724b8c088b4567
Petrol,62000 ,Hyderabad,Hyundai Santro Xing XO 2007,First Owner,200000,https://droom.in/product/hyundai-santro-xing-xo-2007-5eb4197dc26d4bbb078b4567
Diesel,71000 ,Bhuj,Hyundai Verna 1.6 CRDI EX 2014,First Owner,479300,https://droom.in/product/hyundai-verna-16-crdi-ex-2014-5e60d0edb280adc0068b4590
Diesel,25759 ,Delhi,BMW 5 Series 530d M Sport 2018,First Owner,5000000,https://droom.in/product/bmw-5-series-530d-m-sport-2018-5e5f93aa256e4b930a9157b4
Diesel,47000 ,Hissar,Toyota Fortuner 3.0 MT 4X4 2011,First Owner,1051000,https://droom.in/product/toyota-fortuner-30-mt-4x4-2011-5e5e025be9865d84068b4573
Diesel,58000 ,Delhi,Toyota Innova 2.5 E 7 STR 2014,First Owner,735000,https://droom.in/product/toyota-innova-25-e-7-str-2014-5e5a44b3836d4b2908fa0191
Diesel,125000 ,Raigarh(mh),Mercedes-Benz GLS 350 d 2019,Third Owner,6025000,https://droom.in/product/mercedes-benz-gls-350-d-2019-5e5d24205280adf5068b4581
Diesel,9500 ,Raigarh(mh),Ford Endeavour Titanium Plus 2.2 4x2 AT 2019,First Owner,3525000,https://droom.in/product/ford-endeavour-titanium-plus-22-4x2-at-2019-5e5d35a60e875de1078b4574
Diesel,75000 ,Raigarh(mh),Mercedes-Benz E-class E 350 d 2019,Second Owner,6025000,https://droom.in/product/mercedes-benz-e-class-e-350-d-2019-5e5d393bbd714b99078b45ab
Petrol,70000 ,Ghaziabad,Hyundai Xcent S 2017,First Owner,445000,https://droom.in/product/hyundai-xcent-s-2017-5e5fe76a1981adb7068b456c
Diesel,70000 ,Ghaziabad,Mahindra XUV500 W8 2012,First Owner,580000,https://droom.in/product/mahindra-xuv500-w8-2012-5e5fe4b3608a5dc0068b4569
Petrol,89228 ,Delhi,Chevrolet Optra LS 1.6 2004,First Owner,80000,https://droom.in/product/chevrolet-optra-ls-16-2004-5bac8211c4865d1c088b456a
Petrol,80000 ,Madurai,Maruti Suzuki Wagon R VXi 2010,First Owner,283754,https://droom.in/product/maruti-suzuki-wagon-r-vxi-2010-5d36ed89c8865db6079f5804
Diesel,80000 ,Faridabad,Chevrolet Sail 1.3 LS ABS 2013,Third Owner,254400,https://droom.in/product/chevrolet-sail-13-ls-abs-2013-5e05d67722865d6907924f5b
Petrol,57000 ,Delhi,Maruti Suzuki ALTO 800 LXi 2013,First Owner,140600,https://droom.in/product/maruti-suzuki-alto-800-lxi-2013-5e16c6b07780ad900793fefe
Diesel,75000 ,Ahmedabad,Hyundai i20 Magna 1.4 CRDi 2014,First Owner,375000,https://droom.in/product/hyundai-i20-magna-14-crdi-2014-5e2ff4a3f380ad38068b4567
Petrol,86261 ,Delhi,Honda City ZX GXi 2006,Second Owner,85586,https://droom.in/product/honda-city-zx-gxi-2006-5ec5ee1b486e4bad07f7f9f5206
Petrol,88906 ,Delhi,Toyota Corolla Altis 1.8 G 2009,Second Owner,290239,https://droom.in/product/toyota-corolla-altis-18-g-2009-5ec6c390e6714bc9078b456e945
Petrol,48000 ,Bangalore,Honda Amaze 1.2 S i-VTEC 2015,First Owner,485000,https://droom.in/product/honda-amaze-12-s-i-vtec-2015-5d7ce2c5246e4baf068b4582
Petrol,71000 ,Guwahati,Fiat Punto ACTIVE 1.2 2011,Second Owner,130700,https://droom.in/product/fiat-punto-active-12-2011-5e6caab62a875ddb068b456e
Diesel,138000 ,Kanpur Nagar,Tata Safari 4X2 EXI BS II 2003,Third Owner,110000,https://droom.in/product/tata-safari-4x2-exi-bs-ii-2003-5ed21d235380ad550c8b4568
Diesel,25500 ,Kolkata,BMW 5 Series 530D M SPORT 2015,First Owner,3536400,https://droom.in/product/bmw-5-series-530d-m-sport-2015-5ed21539c76d4b71658b457d
Diesel,79654 ,Delhi,Ford Endeavour Titanium 3.2 4x4 AT 2018,First Owner,3000000,https://droom.in/product/ford-endeavour-titanium-32-4x4-at-2018-5e6730d8658a5d9f235db1a9
Diesel,27965 ,Delhi,Toyota Fortuner 2.8 4x4 AT 2019,First Owner,3450000,https://droom.in/product/toyota-fortuner-28-4x4-at-2019-5e671886658a5dca1a5db1b4
Diesel,49000 ,Mumbai,Ford Endeavour 3.0L 4X4 AT 2010,First Owner,825000,https://droom.in/product/ford-endeavour-30l-4x4-at-2010-5e66863523f0ce7d098b4569
Diesel,69421 ,Delhi,Mahindra Scorpio LX 2010,Second Owner,363000,https://droom.in/product/mahindra-scorpio-lx-2010-5e69d2c2d680adb8096a158c
Diesel,29000 ,Delhi,Audi Q7 45 TDI Technology Pack 2013,First Owner,3691000,https://droom.in/product/audi-q7-45-tdi-technology-pack-2013-5e690a53daf4ac01078b456c
Diesel,13695 ,Delhi,Toyota Fortuner 2.8 4x4 AT 2019,First Owner,3450000,https://droom.in/product/toyota-fortuner-28-4x4-at-2019-5e5c943bb8f4ac89068b4573
Diesel,56000 ,Patiala,Toyota Fortuner Sigma 4 2018,First Owner,2758000,https://droom.in/product/toyota-fortuner-sigma-4-2018-5e5f8e10818a5d6c084ff2fe
Diesel,15763 ,Delhi,BMW X3 xDrive 20d Luxury Line 2018,First Owner,4900000,https://droom.in/product/bmw-x3-xdrive-20d-luxury-line-2018-5e5f8e015f8a5daf068b4567
Diesel,19756 ,Delhi,BMW X1 sDrive 20d xLine 2018,First Owner,3645000,https://droom.in/product/bmw-x1-sdrive-20d-xline-2018-5e5f8b8d658a5df475bde9a7
Diesel,40099 ,Mohali,Toyota Fortuner 3.0 4x4 AT 2014,First Owner,1595000,https://droom.in/product/toyota-fortuner-30-4x4-at-2014-5e5f86c4818a5d95084ff2fd
Diesel,4000 ,Pune,Land Rover Discovery Sport SE 2018,Third Owner,3894304,https://droom.in/product/land-rover-discovery-sport-se-2018-5d285c5ea56e4b9708689627
Diesel,56000 ,Hissar,Toyota Innova 2.5 ZX 7 STR BS IV 2015,Second Owner,1120000,https://droom.in/product/toyota-innova-25-zx-7-str-bs-iv-2015-5e577e28496e4b1608c1702f
Diesel,56000 ,Patiala,Audi Q7 35 TDI Premium plus 2015,First Owner,3627000,https://droom.in/product/audi-q7-35-tdi-premium-plus-2015-5e566429026e4bab068b456c
Petrol,69121 ,Delhi,Maruti Suzuki Wagon R 1.0 VXi ABS 2016,Second Owner,440000,https://droom.in/product/maruti-suzuki-wagon-r-10-vxi-abs-2016-5e565c2a086e4b58078b4568
Petrol + Cng,80000 ,Ghaziabad,Maruti Suzuki WAGON R 1.0 LXI CNG 2016,First Owner,480000,https://droom.in/product/maruti-suzuki-wagon-r-10-lxi-cng-2016-5e565a4d086e4bbb068b457a
Diesel,65000 ,Delhi,Maruti Suzuki Swift DZire ZDi 2015,Second Owner,550000,https://droom.in/product/maruti-suzuki-swift-dzire-zdi-2015-5e57934e24865d9c068b4590
Diesel,50000 ,Delhi,Maruti Suzuki Swift DZire ZDi 2015,Second Owner,560000,https://droom.in/product/maruti-suzuki-swift-dzire-zdi-2015-5e57924f026e4b12523b8cbe
Diesel,68361 ,Delhi,Maruti Suzuki Swift DZire ZDi 2013,Second Owner,515000,https://droom.in/product/maruti-suzuki-swift-dzire-zdi-2013-5e578021026e4b81453b8dd1
Diesel,60000 ,Ghaziabad,Maruti Suzuki ERTIGA VDI BS-IV 2012,First Owner,450000,https://droom.in/product/maruti-suzuki-ertiga-vdi-bs-iv-2012-5e56569d52f4ac90068b45e2
Diesel,98000 ,Bangalore,Ford Figo 1.5 TDCI Titanium 2013,Second Owner,280600,https://droom.in/product/ford-figo-15-tdci-titanium-2013-5eb90926e8865d8a5f8b456a
Petrol,68421 ,Delhi,Maruti Suzuki Baleno Zeta 1.2 2017,Second Owner,592000,https://droom.in/product/maruti-suzuki-baleno-zeta-12-2017-5e66115b658a5d844a33bd4b
Diesel,35000 ,Raigarh(mh),Maruti Suzuki Swift VDi 2015,First Owner,625000,https://droom.in/product/maruti-suzuki-swift-vdi-2015-5e610ecc54f4ac8a0743d82f
Diesel,55000 ,Delhi,Toyota Etios GD 2015,Second Owner,520000,https://droom.in/product/toyota-etios-gd-2015-5e58b56556f4ac4309e28d57
Diesel,60000 ,Delhi,Toyota Etios GD 2015,Second Owner,520000,https://droom.in/product/toyota-etios-gd-2015-5e58b4e113f4ac9108a40cbc
Petrol,38469 ,Delhi,Hyundai i20 Asta 1.2 2011,First Owner,280000,https://droom.in/product/hyundai-i20-asta-12-2011-5e25aef4856e4b730b17dbeb
Petrol,65000 ,Delhi,Maruti Suzuki Wagon R VXi 2012,Second Owner,180600,https://droom.in/product/maruti-suzuki-wagon-r-vxi-2012-5d6d6bd6446e4b9b068b457c
Diesel,20000 ,Hansi,Toyota Land Cruiser LC200 VX 1 STANDARD 2010,First Owner,3370000,https://droom.in/product/toyota-land-cruiser-lc200-vx-1-standard-2010-5de20a0f26875da3071f299c
Petrol,34000 ,Jodhpur,Maruti Suzuki Swift LXi Opt 2016,First Owner,426000,https://droom.in/product/maruti-suzuki-swift-lxi-o-2016-5a57405ac873837931ae2bee
Diesel,69835 ,Delhi,Fiat Linea EMOTION 1.3 2011,Second Owner,398500,https://droom.in/product/fiat-linea-emotion-13-2011-5e073c9063724b7e076ea83b
Petrol,65800 ,Jaipur,Hyundai EON Era + (O) 2019,Second Owner,324000,https://droom.in/product/hyundai-eon-era-o-2019-5db7ea98086e4b5543f42f11
Diesel,42000 ,Kolkata,Chevrolet Sail 1.3 LS 2013,First Owner,220000,https://droom.in/product/chevrolet-sail-13-ls-2013-5a130b39b3f4acf80e623a4c
Diesel,19500 ,Jaipur,Mercedes-Benz GLC 220 d 2017,First Owner,3530000,https://droom.in/product/mercedes-benz-glc-220-d-2017-5e04032afb80ada103906fa3
Diesel,62000 ,Gurgaon,Toyota Innova Crysta 2.8 GX AT 8 STR 2017,Second Owner,1480000,https://droom.in/product/toyota-innova-crysta-28-gx-at-8-str-2017-5e4650af3581ad19083a8105
Diesel,8600 ,Hansi,Toyota Land Cruiser LC200 VX 2011,First Owner,3940000,https://droom.in/product/toyota-land-cruiser-lc200-vx-2011-5e25eebc636e4bf2068b4637
Diesel,165818 ,Lucknow,Hyundai i20 Magna 1.4 CRDi 2011,First Owner,290000,https://droom.in/product/hyundai-i20-magna-14-crdi-2011-5e32b18c848a5d7d0cb15957233
Diesel,35000 ,Bhuj,Ford Ecosport 1.5 DV5 MT Titanium 2013,First Owner,451000,https://droom.in/product/ford-ecosport-15-dv5-mt-titanium-2013-5dee5dad82865dcb068b456a
Petrol,89909 ,Delhi,Hyundai Santro Xing GL Plus 2011,First Owner,147389,https://droom.in/product/hyundai-santro-xing-gl-plus-2011-5d528fed58f4ac35088be3d6
Petrol,69786 ,Delhi,Maruti Suzuki Wagon R VXi 2010,Second Owner,154000,https://droom.in/product/maruti-suzuki-wagon-r-vxi-2010-5e05fc8f26875d5a070cbaab
Petrol,19900 ,Pune,Renault KWID RXT 2016,First Owner,310000,https://droom.in/product/renault-kwid-rxt-2016-5c3b31e13477cbb01c8d0601
Petrol,60000 ,Ghaziabad,Hyundai Verna 1.6 SX VTVT AT 2011,First Owner,360000,https://droom.in/product/hyundai-verna-16-sx-vtvt-at-2011-5e37ea3959f4ac541eda885a
Petrol + Cng,69324 ,Gurgaon,Maruti Suzuki WAGON R 1.0 LXI CNG 2014,Second Owner,264000,https://droom.in/product/maruti-suzuki-wagon-r-10-lxi-cng-2014-5e4773491b81ade50c126ca5
Diesel,50000 ,Gurgaon,Skoda Rapid 1.5 TDI AT Ambition 2012,Second Owner,350000,https://droom.in/product/skoda-rapid-15-tdi-at-ambition-2012-5e31174cc76d4ba60746cc7d
Petrol,73200 ,Faridabad,Hyundai Accent GLE 2007,First Owner,107800,https://droom.in/product/hyundai-accent-gle-2007-5e0f2d30e3714b750726c5c8
Diesel,57678 ,Delhi,Toyota Etios Liva VXD 2015,First Owner,534890,https://droom.in/product/toyota-etios-liva-vxd-2015-5def6671ff855dba0ad72f1c
Petrol,68452 ,Delhi,Chevrolet Spark LS 1.0 2009,Second Owner,190000,https://droom.in/product/chevrolet-spark-ls-10-2009-5e3a5a61e5865d660ccd1a45
Petrol,77822 ,Delhi,Skoda Laura Active 1.8 TSI 2008,Second Owner,205800,https://droom.in/product/skoda-laura-active-18-tsi-2008-5ec24746ac6e4b91068b456c
Petrol,70000 ,Ghaziabad,Volkswagen Polo Comfortline 1.2L (P) 2014,Second Owner,275000,https://droom.in/product/volkswagen-polo-comfortline-12l-p-2014-5e5aaebf658a5dfe18dffbe6
Petrol,63000 ,Delhi,Honda Accord 2.4 AT 2010,First Owner,600000,https://droom.in/product/honda-accord-24-at-2010-597c4415c87383648c0860f2
Petrol,71000 ,Mumbai,Chevrolet Optra LT 1.8 2008,Second Owner,159200,https://droom.in/product/chevrolet-optra-lt-18-2008-5e11a8f3fb80ad9f57e05039
Diesel,56000 ,Hissar,Mercedes-Benz C-Class 220 CDI 2017,First Owner,2502000,https://droom.in/product/mercedes-benz-c-class-220-cdi-2017-5e36b4aa24724bd5079935b9
Diesel,120000 ,Ganganagar,Chevrolet Cruze LTZ 2009,Second Owner,250000,https://droom.in/product/chevrolet-cruze-ltz-2009-5e70b564878a5d9a068b456d552
Petrol,89592 ,Howrah,Mini Cooper S 2014,First Owner,1849585,https://droom.in/product/mini-cooper-s-2014-5dd50d9f47724b9d068b456b
Diesel,23652 ,Bangalore,Toyota Fortuner 3.0 4X4 MT 2013,First Owner,1559778,https://droom.in/product/toyota-fortuner-30-4x4-mt-2013-5cdac0fb666e4bbc0763e6d9
